page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-06-07,进入命定,6月7日：充满上帝的荣耀,列王纪上8章、使徒行传11:19–30、诗篇78:1–22,"当约柜被带入圣殿时，上帝的荣耀充满了殿，以至于祭司无法继续事奉。祂的同在如云彩般显现，清楚地表明——上帝亲自降临了。

你是否渴望经历更多神的荣耀，更多与祂相遇？我们需要的不是更多的宗教活动，而是更多祂的同在。当祂的荣耀充满我们的生命时，我们会从内到外彻底改变。

今天为上帝腾出更多空间。空出你的行程表，安静你的心。将自己献在祂面前，让圣灵再次充满你。让祂的话语充满你的心思意念，直到真理在你里面满溢。愿祂的荣耀临到你身上，愿祂的同在成为你生命中最宝贵的财富。",天父，向我显明祢的荣耀。我为祢腾出空间。求祢来充满我，让祢的同在降临在我身上。赐我与祢全新的相遇。阿们。,/static/images/picture3.jpg,"[{""text"": ""列王纪上 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/8.htm""}, {""text"": ""使徒行传 11:19-30"", ""url"": ""https://www.wordproject.org/bibles/gb/44/11.htm""}, {""text"": ""诗篇 78:1-22"", ""url"": ""https://www.wordproject.org/bibles/gb/19/78.htm""}]"
2026-06-08,进入命定,6月8日：祷告开启人无法开启的门,列王纪上9–10章、使徒行传12章、箴言17:13–16,"彼得奇迹般地越狱，展现了上帝神迹干预与人类权威之间的鲜明对比。从人的角度看，当希律王将彼得囚禁时，所有的门都关闭了。正当希律掌握权力时，教会通过祷告回应。正是因为祷告，也正是通过祷告，上帝大大地运行。这一突破并非通过世俗手段实现。

当上帝的能力进入我们看似不可能的处境时，祷告的力量能改变我们的现状。祷告不仅能开启人无法关闭的门，也能关闭那些上帝本不愿我们开启的门。

无论你身处何种情况，都要为此祷告，围绕此事祷告，直到突破降临。上帝从不耽延。当你耐心等待上帝按祂完美的时机行动时，在等待的过程中也要赞美祂。",天父，我把所有在人不能的事都带到祢面前，因为我深知，在神，凡事都能！即使我还看不到祢的作为，我仍求祢指教我来信靠祢。求祢帮助我在等候祢应允祷告的时候，仍然恒切祷告，不灰心。阿们。,/static/images/picture3.jpg,"[{""text"": ""列王纪上 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/9.htm""}, {""text"": ""列王纪上 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/10.htm""}, {""text"": ""使徒行传 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/12.htm""}, {""text"": ""箴言 17:13-16"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-09,进入命定,6月9日：关键时刻站出来,列王纪上11章、使徒行传13:1–12、箴言17:17–20,"在你人生痛苦的时期，谁曾在你身边？他们的陪伴如何祝福了你？当生活顺利时，维持表面的关系很容易，但在风雨中仍然与我们同行的忠实朋友却很少。

我们常常祈求上帝参与我们的计划，但你是否意识到，能够参与上帝正在做的事，并被祂使用去帮助有需要的人，是一份极大的特权？想想那些你祈求上帝使用你的时刻，祂差你去接触正在受苦的人。提供实际的帮助与鼓励，表达关心，为他们祷告，并倾听他们的心声。

当我们跌倒或经历挣扎时，基督并不会离开我们，反而会亲近我们。愿我们也成为上帝使用的人，成为在他人困境中带来力量的弟兄姐妹。",天父，感谢祢总是亲近我，尤其在我需要的时候。感谢祢在我困境中所安排在我生命中的人。求祢赐我一颗怜悯的心，也能为他人付出同样的关爱。阿们。,/static/images/picture3.jpg,"[{""text"": ""列王纪上 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/11.htm""}, {""text"": ""使徒行传 13:1-12"", ""url"": ""https://www.wordproject.org/bibles/gb/44/13.htm""}, {""text"": ""箴言 17:17-20"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-10,进入命定,6月10日：喜乐是良药,列王纪上12–13章、使徒行传13:13–52、箴言17:21–24,"箴言教导我们：“喜乐的心乃是良药，忧伤的灵使骨枯干”。喜乐是不可或缺的，它也是圣灵所结的果子之一。想象一下，假设你拥有其他所有的果子，却缺少喜乐。不久，你所做的许多事情将会慢慢变得枯燥和劳累。喜乐赐给我们力量和喜悦。

当生命中缺少喜乐时，往往反映出内心更深层的问题。这可能源于与神的关系变得疏远、心中有未解决的罪或苦毒，或者被孤独背负的重担和挣扎压得喘不过气来。

要记住，喜乐的源头是上帝，祂渴望你活出丰盛的喜乐。祂应许，当我们将心重新交托给祂时，哀哭必转为喜乐。当你再次向圣灵降服时，求祂用新的喜乐充满你。我们的主必医治并恢复你的心灵。",天父，祢是真正喜乐的源头。求祢恢复我的心，将我沉重的心转化为喜乐，并以圣灵的喜乐重新充满我。愿祢的喜乐成为我今天的力量。阿们。,/static/images/picture3.jpg,"[{""text"": ""列王纪上 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/12.htm""}, {""text"": ""列王纪上 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/13.htm""}, {""text"": ""使徒行传 13:13-52"", ""url"": ""https://www.wordproject.org/bibles/gb/44/13.htm""}, {""text"": ""箴言 17:21-24"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-11,成为祝福,6月11日：成为不轻易受冒犯的人,列王纪上14–15章、使徒行传14章、箴言17:25–28,"保罗在路司得被人用石头打，被他原本来服事的人拖到城外丢下，几乎丧命。上帝奇妙地医治了他。保罗没有因此受冒犯或心生苦毒退缩，反而回到城里继续事奉。

当我们把我们的自我价值建立在别人对我们的认可或对待上时，冒犯就容易在心中生根。然而，当我们将自己是谁、我们的价值和意义建立在耶稣基督及祂对我们的看法上时，别人的拒绝、否定或不接纳，就不会再深深地伤害或左右我们。

当有人冒犯我们时，我们该怎么做？将它交托给神，选择饶恕。心里这种“怀着怨气或记恨”的态度其实会像沉重的负担压在我们心里，慢慢拖累我们的生命。放下吧，别在脑海中重播那一幕。提醒自己，守住内心的平安比为自己辩护更重要。今天就释放一切冒犯，领受心灵的医治。",主耶稣，求祢保护我的心，不受冒犯。帮助我将一切伤害交托给祢，并将我的身份完全扎根在基督里。赐我恩典，快速饶恕，得着自由去爱祢、服事祢。阿们。,/static/images/picture4.jpg,"[{""text"": ""列王纪上 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/14.htm""}, {""text"": ""列王纪上 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/15.htm""}, {""text"": ""使徒行传 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/14.htm""}, {""text"": ""箴言 17:25-28"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-12,成为祝福,6月12日：凡事用善意去宽容别人,列王纪上16–17章、使徒行传15:1–35、箴言18:1–4,"约翰·马可曾在首次宣教旅程中离开了使命，因此保罗不愿再次让他参与事工，但巴拿巴却不肯放弃马可。他看到了马可过去失败之外的潜力，并相信上帝在他生命中仍在持续工作。

我们如何用善意去宽容别人？人非圣贤，谁能无过？我们要记住自己也有软弱，也曾领受恩典，在我们失败时被扶持。与其不断强调他人的缺点，不如有意去寻找上帝在他们身上做工、改变他们生命的迹象。

我们要操练忍耐，鼓励他们在基督里成长。我们不要因为他们的过去或过错而给他们贴标签，也不要限制他们在主里的潜能。愿我们像巴拿巴一样——成为鼓励和造就人的儿女，在别人只看到失败时，我们却能看到潜力。",主耶稣，求祢帮助我用恩典的眼光看待他人。赐我耐心，不仅相信他人的美好，也为他们感谢祢。阿们。,/static/images/picture4.jpg,"[{""text"": ""列王纪上 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/16.htm""}, {""text"": ""列王纪上 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/17.htm""}, {""text"": ""使徒行传 15:1-35"", ""url"": ""https://www.wordproject.org/bibles/gb/44/15.htm""}, {""text"": ""箴言 18:1-4"", ""url"": ""https://www.wordproject.org/bibles/gb/20/18.htm""}]"
2026-06-13,成为祝福,6月13日：从天呼求火焰,列王纪上18章、使徒行传15:36–16:15、箴言18:5–8,"虽然许多人目睹了从天而降的火焰，但那一刻真正的力量在于以利亚的祷告。他的呼求是——求上帝显明自己，使百姓的心回转归向祂。

今天，我们可能不需要天上降下的火，但在许多情境中，神的火仍然是必要的。我们可以祈求个人复兴的火焰，重新点燃我们对主的热忱，更新我们对主的委身与奉献，并唤醒我们对上帝全然的爱。

我们也可以祈求上帝的炼净之火，洁净我们的家庭、学校和教会。当主的火降临时，虚假必被焚毁，真正的敬拜将得以复兴。许多人会以更新的信心转向祂。你愿意成为呼求火焰降临的器皿吗？",天父，求祢的火焰再次降临在我的心中。我渴望如今并永远为祢火热燃烧。焚尽一切不属于祢的私欲，不要让任何事阻碍我对祢的信心。上帝啊，求祢复兴我。阿们。,/static/images/picture4.jpg,"[{""text"": ""列王纪上 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/18.htm""}, {""text"": ""使徒行传 15:36-16:15"", ""url"": ""https://www.wordproject.org/bibles/gb/44/15.htm""}, {""text"": ""箴言 18:5-8"", ""url"": ""https://www.wordproject.org/bibles/gb/20/18.htm""}]"
2026-06-14,成为祝福,6月14日：基督的权柄更大,列王纪上19–20章、使徒行传16:16–40、箴言18:9–12,"午夜时分，保罗和西拉向上帝祷告并唱赞美诗。主降下地震，使他们得以脱离监牢。尽管他们有机会逃跑，但他们选择留了下来。坚持留下的决定，成为强而有力的见证，使狱卒和他的全家都得到了救恩。

这是一个让我们看到神权柄和大能的美好提醒。即使在最黑暗的时刻，基督仍然掌权。那些看似失败的地方，将成为得救与复兴的场所。

无论我们走到哪里，都需要铭记我们活在上帝的权柄之下。如果我们将一切道路都交托给祂，祂就赐予我们能力，指引我们的路。祷告有大能，耶稣的名有大能。愿我们学会每天行在上帝所赐予我们生命中的权柄里。",主耶稣，祢是至高的权柄。我将我的意愿和道路都交在祢手中。感谢祢赐予我祷告的能力。求祢教导我行在祢的大能里。我信靠祢的名。阿们。,/static/images/picture4.jpg,"[{""text"": ""列王纪上 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/19.htm""}, {""text"": ""列王纪上 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/20.htm""}, {""text"": ""使徒行传 16:16-40"", ""url"": ""https://www.wordproject.org/bibles/gb/44/16.htm""}, {""text"": ""箴言 18:9-12"", ""url"": ""https://www.wordproject.org/bibles/gb/20/18.htm""}]"
2026-06-15,成为祝福,6月15日：花点时间述说祂的故事,列王纪上21–22章、使徒行传17:1–15、诗篇78:23–39,"在帖撒罗尼迦，保罗特意花了几个安息日来解释耶稣是谁。他没有急于传讲信息，而是耐心回答人们的每一个问题。

真正的信心不是建立在炒作或强迫之上，而是建立在清楚听见并正确理解的真理上。保罗回答问题、解答疑惑，并将圣经的应许与耶稣的身份联系起来。

我们是否愿意放慢脚步，陪伴他人在信仰的旅程中前行？实际上，我们可以先倾听再说话，花时间回答关于信仰的问题，一起翻开圣经，并耐心地与人同行。当我们用爱清楚地解释福音、教导耶稣的道理时，就能帮助他人建立坚固且持久的信心。",主耶稣，感谢祢给我们保罗的榜样。求祢赐我耐心和智慧，用爱陪伴他人在信仰中前行。帮助我引导他人归向祢，使他们在心里建立坚固持久的信心。阿们。,/static/images/picture4.jpg,"[{""text"": ""列王纪上 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/21.htm""}, {""text"": ""列王纪上 22章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/22.htm""}, {""text"": ""使徒行传 17:1-15"", ""url"": ""https://www.wordproject.org/bibles/gb/44/17.htm""}, {""text"": ""诗篇 78:23-39"", ""url"": ""https://www.wordproject.org/bibles/gb/19/78.htm""}]"
2026-06-16,成为祝福,6月16日：承接先知的职分,列王纪下1–2章、使徒行传17:16–34、诗篇78:40–55,"以利亚被接升天，他的先知外袍落在以利沙身上。这是上帝工作的延续，确保祂的百姓仍有可以信靠的先知领袖。当一位仆人的使命完成时，主就兴起另一位来继续这项工作。

在当今，有些基督徒认为先知恩赐已经停止，但圣经告诉我们并非如此。使徒保罗在哥林多前书14章劝勉信徒要渴慕先知的恩赐。虽然并非每个人都被呼召担任先知职分，但每个信徒都可以求上帝在先知性的职能和恩赐上使用他们。

真正的先知怀有对圣洁与公义的负担，对圣灵的引导敏感。正如以利沙一样，我们可以求上帝加倍的恩膏。让我们回应先知事工的呼召，愿天父将祂的恩赐托付给我们，用来建立祂的子民！",天父，赐我一颗倾听的心和乐意顺服的灵。求祢重新膏我，按祢的旨意去祝福并建立祢的子民。阿们。,/static/images/picture4.jpg,"[{""text"": ""列王纪下 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/1.htm""}, {""text"": ""列王纪下 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/2.htm""}, {""text"": ""使徒行传 17:16-34"", ""url"": ""https://www.wordproject.org/bibles/gb/44/17.htm""}, {""text"": ""诗篇 78:40-55"", ""url"": ""https://www.wordproject.org/bibles/gb/19/78.htm""}]"
